strassenschluessel;bezeichnung
05754000002016000;Fritz-Reuter-Straße
05754000002016050;Füchtenkamp
05754000002016100;Fürst-Adolf-Straße
05754000002016200;Fürst-Bentheim-Straße
05754000002016230;Fuhrmannsplatz
05754000002016250;Gartenstraße
05754000002016300;Gerhart-Hauptmann-Straße
05754000002016400;Gildestraße
05754000002016450;Görgeskamp
05754000002016500;Goethestraße
05754000002016550;Goffineweg
05754000002016600;Greffener Straße
05754000002016700;Grenzweg
05754000002016800;Grevenkamp
05754000002016900;Groppeler Straße
05754000002016930;Grothuskamp
05754000002016950;Gustav-Weeke-Straße
05754000002017000;Gütersloher Straße
05754000002017100;Haardt
05754000002017150;Hagenkamp
05754000002017200;Hamborner Platz
05754000002017300;Hanfbreite
05754000002017350;Hans-Böckler-Straße
05754000002017400;Harsewinkeler Straße
05754000002017500;Heerder Straße
05754000002017550;Hegelweg
05754000002017600;Heideweg
05754000002017650;Heinrich-Böll-Straße
05754000002017700;Heinrich-Heine-Straße
05754000002017750;Heisingweg
05754000002017800;Heitkamp
05754000002017900;Heitmannsweg
05754000002018000;Hemfelder Straße
05754000002018050;Henryweg
05754000002018100;Herlagenweg
05754000002018200;Höpkersweg
05754000002018230;Pfarrer-Brockmann-Weg
05754000002018250;Pfarrer-Hövelböcker-Straße
05754000002018300;Hofkamp
05754000002018400;Holzhofstraße
05754000002018500;Hopfengarten
05754000002018600;Hovesaat
05754000002018700;Hütemersch
05754000002018800;Im Esch
05754000002018900;Im Fahlenland
05754000002018950;Im Mühlenhof
05754000002019000;Im Stroth
05754000002019110;In den Gründen
05754000002019150;In der Axtbachaue
05754000002019200;Industriestraße
05754000002019300;Jahnstraße
05754000002019340;Jodokus-Temme-Ring
05754000002019350;Johannesweg
05754000002019400;Kalverkämpe
05754000002019500;Kantstraße
05754000002019550;Kapellenstraße
05754000002019580;Kastanienweg
05754000002019600;Kiefernweg
05754000002019700;Kirchstraße
05754000002019720;Klausingstraße
05754000002019750;Kleikamp
05754000002019900;Klosterstraße
05754000002020000;Knechtsteder Weg
05754000002020100;Königsberger Straße
05754000002020150;Kohbrede
05754000002020200;Kohlheide
05754000002020300;Kollwitzweg
05754000002020400;Kolpingstraße
05754000002020450;Konrad-Adenauer-Straße
05754000002020500;Kreuzstraße
05754000002020600;Kuhlmannstraße
05754000002020700;Landhorst
05754000002020800;Langemersch
05754000002020900;Langenfeld
05754000002020950;Le Chambon-Straße
05754000002021000;Leipziger Straße
05754000002021100;Lessingstraße
05754000002021200;Letter Straße
05754000002021250;Lindenstraße
05754000002021300;Linsenbusch
05754000002021400;Lönsweg
05754000002021420;Lördemannweg
05754000002021450;Ludgerweg
05754000002021470;Luise-Hensel-Straße
05754000002021500;Marienfelder Straße
05754000002021600;Matthias-Grünewald-Straße
05754000002021700;Meerwiesenstraße
05754000002021800;Memeler Straße
05754000002021900;Menninghausener Straße
05754000002022000;Merschholz
05754000002022100;Möhlerstraße
05754000002022150;Mozartweg
05754000002022200;Mühlenfeld
05754000002022300;Mühlenweg
05754000002022350;Niggenkamp
05754000002022400;Nordstraße
05754000002022450;Nothiltweg
05754000002022500;Oderstraße
05754000002022600;Oelder Straße
05754000002022700;Oelkerort
05754000002022800;Ostenfelder Straße
05754000002022900;Osthoffstraße
05754000002022910;Otto-Hahn-Straße
05754000002022920;Pagenkamp
05754000002022930;Paul-Rippert-Straße
05754000002022950;Pilgrimweg
05754000002023000;Pixeler Straße
05754000002023050;Plaggenmatt
05754000002023100;Pöppelkamp
05754000002023150;Pöppelmannweg
05754000002023200;Postweg
05754000002023250;Prickartzweg
05754000002023300;Propsteihof
05754000002023310;Propst-Ermward-Ring
05754000002023400;Prozessionsweg
05754000002023500;Putzwall
05754000002023600;Quenhorner Straße
05754000002023700;Raabestraße
05754000002023800;Raiffeisenweg
05754000002023900;Rhedaer Straße
05754000002024000;Riemenschneiderweg
05754000002024050;Rilkestraße
05754000002024100;Roggenkamp
05754000002024200;Rottkamp
05754000002024300;Ründerholz
05754000002024400;Samtholzstraße
05754000002024500;Sandknapp
05754000002024600;Sandstraße
05754000002024700;St.-Norbert-Straße
05754000002024750;Stauvermannweg
05754000002024770;Steenwijker Ring
05754000002024800;Schemmwiese
05754000002024900;Schillerstraße
05754000002025000;Schlösserweg
05754000002025050;Schloßallee
05754000002025100;Schnöckelsweg
05754000002025200;Schomäckerstraße
05754000002025250;Schubertweg
05754000002025300;Schürkamp
05754000002025350;Schürmanns Heide
05754000002025400;Schulstraße
05754000002025500;Schwarzer Weg
05754000002025600;Siemensstraße
05754000002025700;Sprockenbrinkstraße
05754000002025800;Steinbreite
05754000002025900;Stettiner Straße
05754000002026000;Stiege
05754000002026100;Storksweg
05754000002026200;Südhoffsweg
05754000002026300;Südstraße
05754000002026400;Sundernkämpe
05754000002026500;Sundernstraße
05754000002026600;Tecklenburger Weg
05754000002026650;Theodor-Heuss-Straße
05754000002026700;Theodor-Körner-Straße
05754000002026800;Thomas-Mann-Straße
05754000002026900;Udenbrink
05754000002027000;Uhlandstraße
05754000002027100;Uthofstraße
05754000002027150;van-Oldeneel-Weg
05754000002027200;Varlarer Hof
05754000002027210;Vollenhover Weg
05754000002027220;von-Baack-Weg
05754000002027230;von-Dücker-Weg
05754000002027240;von-Kerckering-Weg
05754000002027250;von-Kückelsheim-Weg
05754000002027270;von-Pfeuffer-Weg
05754000002027280;von-Ramsberg-Weg
05754000002027290;von-Rübel-Weg
05754000002027300;von-Steinfurt-Straße
05754000002027400;von-Zumbusch-Straße
05754000002027500;Voßknapp
05754000002027600;Wachfuß
05754000002027700;Wagenfeldstraße
05754000002027800;Waldburgstraße
05754000002027900;Wedinghauser Straße
05754000002028000;Weißes Venn
05754000002028100;Westerfeld
05754000002028150;Westhoffweg
05754000002028200;Wiesenstraße
05754000002028250;Wildgrund
05754000002028270;Wilhelm-Tophinke-Ring
05754000002028300;Wortstraße
05754000002028400;Wulfbrede
05754000002028500;Zum Poggenbach
05754000002028550;Zum Trostholz
05754000002028560;Otto-Dix-Weg
057540000020Z8262;Altenstöffengarten
057540000020Z8266;Am Samtholz
057540000020Z8274;Am weißen Venn
057540000020Z8278;Ampelnbusch
057540000020Z8282;Auf dem Eckern
057540000020Z8286;Auf dem Eschkampe
057540000020Z8290;Auf dem Fahrenkampe
057540000020Z8294;Auf dem großen Felde
057540000020Z8298;Auf dem Placken
057540000020Z8302;Auf dem Recke
057540000020Z8306;Auf dem Rott
057540000020Z8310;Auf dem Venn
057540000020Z8314;Auf der Clarholzer Heide
057540000020Z8318;Auf der Geist
057540000020Z8322;Auf der Heide
057540000020Z8326;Auf der Horst
057540000020Z8330;Auf der Landhorst
057540000020Z8334;Auf der rothen Heide
057540000020Z8338;Auf der Worth
057540000020Z8342;Auf Storks Esch
057540000020Z8346;Auf'm Felde
057540000020Z8350;Auf'm Kamp
057540000020Z8354;Auf'm Pölling
057540000020Z8358;Auf'm Winkel
057540000020Z8362;Auf'n Fechtelgarten
057540000020Z8370;Axtbach-Altarm
057540000020Z8376;Backsgarten
057540000020Z8380;Bäumkers Kämpchen
057540000020Z8388;Baucks
057540000020Z8392;Beckebreite
057540000020Z8396;Beckerswiese
057540000020Z8404;Beim Feldbusch
057540000020Z8408;Belenhermsfeld
057540000020Z8412;Berkenvenne
057540000020Z8416;Besselmannsfeld
057540000020Z8420;Birk
057540000020Z8424;Birkenvenne
057540000020Z8428;Blinde Busch
057540000020Z8432;Brink
057540000020Z8436;Brinkkamp
057540000020Z8440;Brockkamp
057540000020Z8444;Brokampswiesen
057540000020Z8446;Brombüren
057540000020Z8448;Brombürenheide
057540000020Z8452;Brook
057540000020Z8456;Bruckskamp
057540000020Z8460;Brunnenkamp
057540000020Z8466;Clarholz
057540000020Z8470;Clarholzer Heide
057540000020Z8476;Das Todte Land
057540000020Z8480;Der alte Axtbach
057540000020Z8488;Diek
057540000020Z8492;Dörenbrink
057540000020Z8496;Dreischenkamp
057540000020Z8500;Dribreen
057540000020Z8504;Dupeverskamp
057540000020Z8512;Eckernbusch
057540000020Z8516;Eckskenwiese
057540000020Z8520;Ehem. Kloster Clarholz
057540000020Z8528;Emskämpe
057540000020Z8532;Emswiesen
057540000020Z8536;Eschort
057540000020Z8540;Externbusch
057540000020Z8548;Fahrenhorst
057540000020Z8552;Fechtelbusch
057540000020Z8556;Feldbusch
057540000020Z8558;Flütbach
057540000020Z8568;Galgenstück
057540000020Z8572;Gehler
057540000020Z8576;Geist
057540000020Z8580;Geistkamp
057540000020Z8584;Gerstkamp
057540000020Z8588;Giebel
057540000020Z8592;Gräfte
057540000020Z8596;Griesen Kamp
057540000020Z8600;Große Austernbreide
057540000020Z8604;Große Heide
057540000020Z8608;Große Heitkamp
057540000020Z8612;Große Torfkuhle
057540000020Z8616;Große Worth
057540000020Z8620;Grothuskamp
057540000020Z8626;Haardt
057540000020Z8630;Hagenholz
057540000020Z8634;Hagenkamp
057540000020Z8638;Halloh
057540000020Z8642;Hambreden
057540000020Z8650;Hanfgarten
057540000020Z8654;Hartenkampsbusch
057540000020Z8658;Hartkamp
057540000020Z8662;Hasenwinkel
057540000020Z8666;Haverkamp
057540000020Z8670;Haverland
057540000020Z8674;Heidekamp
057540000020Z8678;Heitkamp
057540000020Z8682;Hengel
057540000020Z8686;In dem Herzebrockschen Fechtel
057540000020Z8690;Hinter dem Landhagen
057540000020Z8694;Hinter der Beke
057540000020Z8698;Höfken
057540000020Z8702;Höfkeskamp
057540000020Z8706;Hofmersch
057540000020Z8710;Hohe Schemmwiese
057540000020Z8714;Holtwieske
057540000020Z8718;Holzhof
057540000020Z8722;Horst
057540000020Z8726;Horstkamp
057540000020Z8730;Hüchte
057540000020Z8734;Hülsbusch
057540000020Z8738;Hürlken
057540000020Z8742;Hüttenmersch
057540000020Z8746;Hüttinghausen
057540000020Z8750;Hungerkamp
057540000020Z8762;Im Beesen
057540000020Z8766;Im Brock
057540000020Z8774;Im Esch
057540000020Z8778;Im Garten
057540000020Z8782;Im Mersch
057540000020Z8786;Im Pangrund
057540000020Z8790;Im Ströhen
057540000020Z8794;Im Stroth
057540000020Z8798;Im weißen Venn
057540000020Z8802;Im weißen Venne
057540000020Z8806;Im Wieskenhof
057540000020Z8810;Im Winkel
057540000020Z8814;Im Zuschlag
057540000020Z8822;In der Heide
057540000020Z8826;In Kellers Ort
057540000020Z8830;In Muckermanns Stroth
057540000020Z8840;Johanns Busch
057540000020Z8846;Kleine Hüttenmersch
057540000020Z8850;Kleine Mersch
057540000020Z8854;Klostergarten
057540000020Z8858;Klosterwiese
057540000020Z8862;Kösterhermskamp
057540000020Z8866;Kohlstätte
057540000020Z8870;Kopermersch
057540000020Z8878;Kreuzbreite
057540000020Z8882;Kreuzbusch
057540000020Z8890;Krumme Kamp
057540000020Z8894;Küsters Busch
057540000020Z8898;Kuhkamp
057540000020Z8904;Lammerg
057540000020Z8908;Lammerschbusch
057540000020Z8912;Landkamp
057540000020Z8916;Lange Hegen
057540000020Z8920;Lange Mersch
057540000020Z8924;Lange Naht
057540000020Z8928;Lappenbrink
057540000020Z8932;Levianskamp
057540000020Z8936;Lodenbusch
057540000020Z8940;Lütke Holterkamp
057540000020Z8944;Maibach
057540000020Z8946;Marktplatz
057540000020Z8950;Matmar Heide
057540000020Z8954;Mersch
057540000020Z8958;Merschkamp
057540000020Z8962;Mirkelnbrink
057540000020Z8964;Mönchgraben
057540000020Z8966;Muckermanns Feld
057540000020Z8970;Mühlenmersch
057540000020Z8976;Neue Bracke
057540000020Z8980;Neue Lake
057540000020Z8984;Nieländer
057540000020Z8988;Nieländers Wiese
057540000020Z8992;Nielande
057540000020Z8996;Nobbenkamp
057540000020Z9002;Ostenkamp
057540000020Z9006;Ostfechtels Feld
057540000020Z9010;Overbeck's Heide
057540000020Z9016;Paddenbrink
057540000020Z9020;Pavelsheide
057540000020Z9024;Plaggenmadt
057540000020Z9028;Poggenbach
057540000020Z9032;Poggenkamp
057540000020Z9036;Pohlbrink
057540000020Z9046;Rehagen
057540000020Z9050;Rehbäume
057540000020Z9054;Rielmeiers Hof
057540000020Z9058;Riggenkamp
057540000020Z9062;Röhsel
057540000020Z9066;Röttchen
057540000020Z9070;Roggenkamp
057540000020Z9074;Rohenheide
057540000020Z9078;Rott
057540000020Z9082;Rottgarten
057540000020Z9086;Rottkamp
057540000020Z9096;Samtholz
057540000020Z9100;Sandacker
057540000020Z9104;Scharpenkamp
057540000020Z9108;Schoppengarten
057540000020Z9112;Schüerbusch
057540000020Z9116;Schweinemersch
057540000020Z9120;Schwieters Land
057540000020Z9124;Spiekerwiese
057540000020Z9128;Spilo
057540000020Z9132;Staffelnstroth
057540000020Z9134;Storks Esch
057540000020Z9136;Stroth
057540000020Z9140;Südlicher Talgraben
057540000020Z9144;Sunderkämpe
057540000020Z9148;Sundern
057540000020Z9154;Taubenbrink
057540000020Z9158;Tegelkamp
057540000020Z9162;Tiefe Fuhr
057540000020Z9166;Tiekmannswiese
057540000020Z9306;Up'm Diek
057540000020Z9310;Up'n Eckern
057540000020Z9314;Up'n Weck
057540000020Z9318;Up'n Wieck
057540000020Z9324;von Münster nach Lippstadt
057540000020Z9328;Viskamp
057540000020Z9332;Viskampsholz
057540000020Z9336;vor dem Mersch
057540000020Z9342;Wassenland
057540000020Z9346;Wegheidenbusch
057540000020Z9350;Weitwiese
057540000020Z9354;Westenfeld
057540000020Z9358;Westermersch
057540000020Z9362;Westkamp
057540000020Z9366;Wickelnwort
057540000020Z9370;Wienströrsfeld
057540000020Z9374;Wiese an der Umflut
057540000020Z9376;Wiese unter der Beeke
057540000020Z9378;Wiesen über der Beeke
057540000020Z9382;Wiesenbrock
057540000020Z9386;Wuldeit
057540000020Z9390;Wuldeiterskamp
057540000020Z9410;Alau
057540000020Z9412;Alte Kuhkamp
057540000020Z9416;Am Groppelschen Feld
057540000020Z9420;Am Ruthenbach
057540000020Z9438;An der Ems
057540000020Z9440;An der Forststraße
057540000020Z9446;An der Klosterstraße
057540000020Z9462;Auf dem Alten Hof
057540000020Z9464;Auf dem Alten Teich
057540000020Z9466;Auf dem Felde
057540000020Z9468;Auf dem Hamknapp
057540000020Z9470;Auf dem Heidkamp
057540000020Z9472;Auf dem Kampe
057540000020Z9473;Auf dem Rottkampe
057540000020Z9474;Auf den Knuwen
057540000020Z9476;Auf den Lieren
057540000020Z9478;Auf der Heide
057540000020Z9480;Auf der Linie
057540000020Z9482;Auf der Sandkuhle
057540000020Z9484;Außenkamp
057540000020Z9486;Axtbach
057540000020Z9491;B 64
057540000020Z9498;Bachwiese
057540000020Z9500;Bei dem Hofe
057540000020Z9502;Bei den Christinenteichen
057540000020Z9504;Beim Hofe
057540000020Z9505;Belenkamp
057540000020Z9506;Bischofskamp
057540000020Z9508;Blumenbrink
057540000020Z9510;Blutacker
057540000020Z9512;Bockhof
057540000020Z9513;Böcken
057540000020Z9514;Bohnenwinkel
057540000020Z9516;Boxheide
057540000020Z9518;Bracke
057540000020Z9522;Bredecksche Feld
057540000020Z9524;Brinkkamp
057540000020Z9526;Brockermühle
057540000020Z9528;Brunnenbreede
057540000020Z9530;Büschen
057540000020Z9532;Buschwiese
057540000020Z9534;Butkerbusch
057540000020Z9540;Das alte Land
057540000020Z9542;Das Boland
057540000020Z9544;Das Fuchsbruch
057540000020Z9546;Das Groppelsche Feld
057540000020Z9548;Das große Mühlenfeld
057540000020Z9550;Das Holz
057540000020Z9552;Das kleine Mühlenfeld
057540000020Z9554;Der kleine Kamp
057540000020Z9556;Der neue Kamp
057540000020Z9558;Der Pagenkamp
057540000020Z9560;Der Putz
057540000020Z9562;Dieckmannsbach
057540000020Z9563;Ems
057540000020Z9564;Die hohe Heide
057540000020Z9566;Die Kämpe
057540000020Z9570;Die langen Stücke
057540000020Z9572;Die Pixelheide
057540000020Z9574;Diepohl
057540000020Z9576;Die Stroth
057540000020Z9578;Die weiße Venne
057540000020Z9580;Dombrink
057540000020Z9586;Edelholt
057540000020Z9588;Edelkamp
057540000020Z9590;Eickhegede
057540000020Z9598;Eisternkamp
057540000020Z9602;Emsstrang
057540000020Z9604;Emswiesen
057540000020Z9606;Erlenreck
057540000020Z9610;Espenfeld-Quellort
057540000020Z9616;Feldkämpe
057540000020Z9620;Füchtenkamp
057540000020Z9632;Gänsekuhle
057540000020Z9634;Geistkamp
057540000020Z9636;Gerdenbusch
057540000020Z9638;Gerstkamp
057540000020Z9640;Gnegel
057540000020Z9642;Grewen Busch
057540000020Z9644;Groppeler Feld
057540000020Z9646;Groppelsche Feld
057540000020Z9648;Große Brede
057540000020Z9650;Großer Kamp
057540000020Z9652;Große Wiese
057540000020Z9658;Hagenholzheide
057540000020Z9660;Hagenkamp
057540000020Z9662;Hasenkamp
057540000020Z9664;Haukkamp
057540000020Z9666;Hede
057540000020Z9668;Hegede
057540000020Z9670;Heidkamp
057540000020Z9672;Heienkamp
057540000020Z9674;Herdsche Feld
057540000020Z9676;Herlager Heide
057540000020Z9678;Hinterm Holze
057540000020Z9680;Hörstort
057540000020Z9682;Hofkamp
057540000020Z9684;Hohe Heide
057540000020Z9686;Holthaus
057540000020Z9688;Holtkamp
057540000020Z9689;Holzkamp
057540000020Z9690;Horst
057540000020Z9692;Horstbüschken
057540000020Z9695;Hoven
057540000020Z9698;Im Busch
057540000020Z9700;Im Drecke
057540000020Z9702;Im Fechtelort
057540000020Z9704;Im Garten
057540000020Z9706;Im großen Felde
057540000020Z9707;Im Holz
057540000020Z9708;Im Hunken
057540000020Z9710;Im Kamp
057540000020Z9712;Im Kampe
057540000020Z9714;Im kleinen Felde
057540000020Z9716;Im Loh
057540000020Z9718;Im neuen Kampe
057540000020Z9720;Im Niggen
057540000020Z9726;Im Reck
057540000020Z9728;Im Rummeldei
057540000020Z9730;Im Schädeln
057540000020Z9732;Im Schötteln
057540000020Z9736;Im Vielreck
057540000020Z9738;Im weißen Venn
057540000020Z9740;Im Zuschlag
057540000020Z9742;In den Gründen
057540000020Z9744;In den Hüchten
057540000020Z9746;In der Flage
057540000020Z9748;In der Heide
057540000020Z9750;In der Horst
057540000020Z9752;In der Pixelheide
057540000020Z9754;In der Scheiningsheide
057540000020Z9756;In der Wie
057540000020Z9762;Kälberkamp
057540000020Z9764;Kalfgarten
057540000020Z9766;Kamp
057540000020Z9768;Kamp vor dem Hofe
057540000020Z9770;Klaverbach
057540000020Z9772;Kleikamp
057540000020Z9774;Kleine Brede
057540000020Z9776;Kleines Feld
057540000020Z9778;Klüßners Kamp
057540000020Z9780;Königshegede
057540000020Z9781;Kohlheide
057540000020Z9782;Krainrecks Heide
057540000020Z9784;Krieheide
057540000020Z9786;Kuhkamp
057540000020Z9792;Langefeld
057540000020Z9794;Lindemann's Heide
057540000020Z9796;Linienkamp
057540000020Z9798;Linsenbusch
057540000020Z9802;Lohkamp
057540000020Z9804;Lünigshegede
057540000020Z9806;Lütke Feld
057540000020Z9807;Lütke Kamp
057540000020Z9812;Möhler
057540000020Z9814;Muckenheide
057540000020Z9816;Musenkamp
057540000020Z9819;Neue Kamp
057540000020Z9822;Miggenkamp
057540000020Z9828;Ölbusch
057540000020Z9830;Otterpohlskamp
057540000020Z9838;Pferdekamp
057540000020Z9842;Pierenkamp
057540000020Z9844;Pixelfeld
057540000020Z9846;Pixelheide
057540000020Z9848;Pixel Mersch
057540000020Z9849;Pixler See
057540000020Z9850;Pöppelkamp
057540000020Z9856;Pomberg
057540000020Z9858;Postdorf
057540000020Z9860;Putzwiese
057540000020Z9866;Rehkämpe
057540000020Z9868;Rielwiese
057540000020Z9870;Röwekampskotten
057540000020Z9872;Roggenkamp
057540000020Z9874;Rotkamp
057540000020Z9876;Rottwiese
057540000020Z9880;Rummeldeiwiese
057540000020Z9882;Rutenfranz
057540000020Z9884;Ruthenbach
057540000020Z9892;Schackenberg
057540000020Z9894;Schackenberger Holz
057540000020Z9896;Scharpenkamp
057540000020Z9898;Schemmwiese
057540000020Z9900;Schemwiese
057540000020Z9902;Schieferstand
057540000020Z9904;Schmale Kamp
057540000020Z9906;Schmalen Kamp
057540000020Z9908;Schönings Heide
057540000020Z9910;Schoppenkamp
057540000020Z9912;Schürbusch
057540000020Z9914;Schürenbusch
057540000020Z9916;Schürenkamp
057540000020Z9920;Schurkamp
057540000020Z9922;Schwittlade
057540000020Z9923;Städtisch Teil
057540000020Z9926;Strothsteh
057540000020Z9932;Talgraben
057540000020Z9934;Teutort
057540000020Z9935;Tewesbach
057540000020Z9936;Tiefe Kamp
057540000020Z9940;Traustkamp
057540000020Z9941;Trautholt
057540000020Z9942;Tüskenkamp
057540000020Z9958;Vehrenkamp
057540000020Z9960;Vielheide
057540000020Z9962;Völlengräskamp
057540000020Z9964;von Hamm nach Hannover
057540000020Z9966;von Münster nach Lippstadt
057540000020Z9968;Vor dem Hofe
057540000020Z9972;Weidekamp
057540000020Z9974;Weiße Venn
057540000020Z9976;Weißenkamp
057540000020Z9978;Westerfeld
057540000020Z9980;Westkamp
057540000020Z9984;Wietkamp
057540000020Z9986;Winterbrede
057540000020Z9989;Worth
057540000020Z9992;Zuschlag
057540000020Z9994;Zuschlagswiese
