strassenschluessel;bezeichnung
05154000006459693;Hotsweg
05154000006459694;Houenweg
05154000006459695;Hüdderath
05154000006459699;Hülmer Deich
05154000006459700;Huelmer Str.
05154000006459701;Im grünen Feld
05154000006459702;Industriestraße
05154000006459703;Jan-Palach-Straße
05154000006459704;Kalbeck
05154000006459705;Kärburs Ströche
05154000006459706;Kalbecker Straße
05154000006459707;Kalbecker Weg
05154000006459708;Kapellenweg
05154000006459709;Iltisgasse
05154000006459710;Kardinal-Galen-Straße
05154000006459711;Kalbecker Forst Ost
05154000006459712;Kalbecker Forst West
05154000006459713;Karl-Arnold-Straße
05154000006459714;Karl-Leisner-Straße
05154000006459715;Katharinenquartier
05154000006459716;Katharinenstraße
05154000006459719;Kendel
05154000006459720;Kendelweg
05154000006459721;Kerstenweg
05154000006459722;Kervenheimer Straße
05154000006459725;Kettelerstraße
05154000006459728;Kevelaerer Straße
05154000006459731;Keylaer
05154000006459734;Kiefernweg
05154000006459737;Kirchplatz
05154000006459738;Kirchweg
05154000006459739;Klosterweg
05154000006459740;Knappheide
05154000006459741;Klever-Tor
05154000006459743;Königsberger Straße
05154000006459746;Kolpingstraße
05154000006459749;Koningsstraße
05154000006459751;Korte Weg
05154000006459752;Kuhstraße
05154000006459753;Kullweg
05154000006459755;Küstersweg
05154000006459758;Laar
05154000006459761;Laarbruch
05154000006459764;Leipziger Straße
05154000006459765;Lerchenweg
05154000006459767;Lindenweg
05154000006459768;Limburger-Tor
05154000006459770;Loestraße
05154000006459772;London Street
05154000006459773;Lorschstraße
05154000006459776;Magdeburger Straße
05154000006459779;Marienwasserweg
05154000006459780;Martin-Luther-Straße
05154000006459782;Matthias-Claudius-Straße
05154000006459785;Matthiasstraße
05154000006459786;Max-Devries-Straße
05154000006459787;Mühlenweg
05154000006459788;Nachtigallenweg
05154000006459791;Niederhelsum
05154000006459792;Nord-Ring
05154000006459794;Oberhelsum
05154000006459797;Op den Marschall
05154000006459798;Pastor-Krafft-Straße
05154000006459799;Pastor-Mütter-Straße
05154000006459800;Pater-Fonck-Straße
05154000006459803;Petersstraße
05154000006459804;Phillipsen Wiesen
05154000006459806;Piesackerweg
05154000006459809;Reintjesweg
05154000006459812;Remmetsstraße
05154000006459813;Rittorpweg
05154000006459815;Roggenstraße
05154000006459816;Rosenweg
05154000006459817;Rübenweg
05154000006459818;Rühlscherweg
05154000006459819;Saarbrocksweg
05154000006459821;Sandheider Weg
05154000006459824;Schafweg
05154000006459827;Schillerstraße
05154000006459830;Schloßallee
05154000006459833;Schmiedestraße
05154000006459836;Schulstraße
05154000006459837;Schwarzer Weg
05154000006459839;Sent-Jan-Straße
05154000006459842;Siegfried-Eulen-Straße
05154000006459848;Steeg
05154000006459849;Steegsches Feld
05154000006459851;Stettiner Straße
05154000006459853;Strohweg
05154000006459854;Südstraße
05154000006459855;Technologie-Park
05154000006459857;Uedemer Straße
05154000006459860;Ulmenstraße
05154000006459862;Vittinghoff-Schell-Park
05154000006459863;Vogteistraße
05154000006459866;Vorselaer
05154000006459869;Wasserstraße
05154000006459872;Weller Straße
05154000006459875;Wemberdyk
05154000006459878;Wember Straße
05154000006459881;Wichernstraße
05154000006459884;Wiesenstraße
05154000006459885;Winkel
05154000006459886;Willy-Brandt-Ring
05154000006459887;Wissenerfeld
05154000006459889;York Way
05154000006459890;Zur Geizefurt
05154000006459895;Ilmenauer Straße
051540000064=2610;Eisenbahn Köln-Kranenburg
